PM10,PM25,TVOC,CO2,RISK
10,8,104,488,Moderate
10,8,132,435,Moderate
10,8,120,521,Moderate
10,8,173,474,Moderate
10,8,121,413,Moderate
10,8,146,405,Moderate
10,8,210,455,Moderate
10,8,96,400,Moderate
10,8,185,490,Moderate
10,8,120,402,Moderate
10,8,129,428,Moderate
10,8,135,436,Moderate
10,8,115,400,Moderate
10,8,110,400,Moderate
10,8,113,400,Moderate
10,8,76,448,Moderate
10,8,108,463,Moderate
10,8,109,400,Moderate
10,8,81,400,Moderate
10,8,109,400,Moderate
10,8,120,400,Moderate
10,8,111,400,Moderate
10,8,106,464,Moderate
10,8,82,400,Moderate
10,8,131,400,Moderate
10,8,85,400,Moderate
10,8,113,400,Moderate
10,8,71,400,Moderate
10,8,96,400,Moderate
10,8,12,400,Low
10,8,50,400,Low
10,8,109,400,Moderate
10,8,75,400,Moderate
10,8,47,400,Low
10,8,71,400,Moderate
10,8,93,400,Moderate
7,7,70,400,Moderate
7,7,41,417,Low
7,7,68,429,Moderate
7,7,10,400,Low
7,7,60,402,Low
7,7,30,400,Low
7,7,65,400,Moderate
7,7,36,414,Low
7,7,70,400,Moderate
7,7,67,400,Moderate
7,7,5,400,Low
7,7,68,400,Moderate
7,7,33,400,Low
7,7,36,400,Low
7,7,36,400,Low
7,7,14,400,Low
7,7,0,400,Low
7,7,31,400,Low
7,7,52,418,Low
7,7,6,400,Low
7,7,77,400,Moderate
7,7,52,400,Low
7,7,35,448,Low
7,7,19,400,Low
7,7,79,421,Moderate
7,7,35,454,Low
7,7,8,400,Low
7,7,20,400,Low
7,7,44,440,Low
7,7,61,400,Low
7,7,15,400,Low
7,7,48,407,Low
7,7,77,469,Moderate
7,7,81,436,Moderate
7,7,36,400,Low
7,7,78,487,Moderate
7,7,75,400,Moderate
7,7,77,464,Moderate
7,7,76,413,Moderate
7,7,70,400,Moderate
7,7,70,400,Moderate
7,7,69,455,Moderate
7,7,44,440,Low
7,7,74,452,Moderate
7,7,51,479,Low
7,7,66,476,Moderate
7,7,71,521,Moderate
7,7,58,524,Low
7,7,100,513,Moderate
7,7,85,559,Moderate
7,7,47,541,Low
7,7,124,517,Moderate
7,7,81,461,Moderate
7,7,83,545,Moderate
7,7,95,459,Moderate
7,7,110,464,Moderate
7,7,71,440,Moderate
7,7,77,481,Moderate
7,7,117,492,Moderate
7,7,85,486,Moderate
7,7,93,495,Moderate
7,7,103,475,Moderate
7,7,120,442,Moderate
7,7,100,502,Moderate
7,7,69,419,Moderate
7,7,104,461,Moderate
7,7,64,400,Low
7,7,112,426,Moderate
7,7,109,475,Moderate
7,7,119,474,Moderate
7,7,81,503,Moderate
7,7,77,400,Moderate
7,7,104,400,Moderate
7,7,35,430,Low
7,7,129,411,Moderate
7,7,106,440,Moderate
7,7,86,400,Moderate
7,7,86,441,Moderate
7,7,104,443,Moderate
7,7,67,400,Moderate
7,7,73,400,Moderate
7,7,96,400,Moderate
7,7,90,404,Moderate
7,7,76,400,Moderate
7,7,71,413,Moderate
7,7,49,400,Low
7,7,98,437,Moderate
7,7,52,471,Low
7,7,77,402,Moderate
7,7,87,400,Moderate
7,7,37,400,Low
7,7,39,400,Low
7,7,55,414,Low
7,7,94,425,Moderate
7,7,9,400,Low
7,7,20,418,Low
7,7,30,401,Low
7,7,70,400,Moderate
7,7,79,400,Moderate
7,7,58,400,Low
7,7,57,408,Low
7,7,61,420,Low
7,7,56,412,Low
7,7,52,400,Low
7,7,71,400,Moderate
7,7,71,400,Moderate
7,7,57,400,Low
7,7,52,400,Low
7,7,74,428,Moderate
7,7,73,400,Moderate
7,7,66,437,Moderate
7,7,20,415,Low
7,7,24,418,Low
7,7,143,402,Moderate
7,7,62,400,Low
7,7,20,422,Low
7,7,69,480,Moderate
7,7,75,455,Moderate
7,7,54,400,Low
7,7,47,459,Low
7,7,98,464,Moderate
7,7,83,456,Moderate
7,7,40,433,Low
7,7,66,400,Moderate
7,7,63,400,Low
7,7,77,400,Moderate
7,7,56,400,Low
7,7,68,461,Moderate
7,7,49,414,Low
7,7,0,408,Low
7,7,78,419,Moderate
7,7,69,442,Moderate
7,7,65,441,Moderate
7,7,58,437,Low
7,7,83,467,Moderate
7,7,77,441,Moderate
7,7,74,440,Moderate
7,7,46,400,Low
7,7,48,434,Low
7,7,140,425,Moderate
7,7,74,487,Moderate
7,7,108,415,Moderate
7,7,29,420,Low
7,7,72,400,Moderate
7,7,44,400,Low
7,7,62,400,Low
7,7,53,430,Low
7,7,54,428,Low
7,7,101,428,Moderate
7,7,69,447,Moderate
7,7,45,400,Low
7,7,96,400,Moderate
7,7,94,487,Moderate
7,7,85,400,Moderate
7,7,63,400,Low
7,7,39,408,Low
7,7,97,437,Moderate
7,7,12,400,Low
7,7,24,400,Low
7,7,65,463,Moderate
7,7,40,410,Low
7,7,39,400,Low
7,7,77,422,Moderate
7,7,30,415,Low
7,7,79,400,Moderate
7,7,80,444,Moderate
7,7,39,453,Low
7,7,74,400,Moderate
7,7,81,400,Moderate
7,7,40,400,Low
7,7,50,400,Low
7,7,31,400,Low
7,7,50,400,Low
7,7,0,400,Low
7,7,40,419,Low
7,7,8,400,Low
7,7,17,400,Low
7,7,36,400,Low
7,7,27,400,Low
7,7,37,410,Low
7,7,26,400,Low
7,7,13,400,Low
7,7,43,400,Low
7,7,55,400,Low
7,7,38,400,Low
7,7,0,400,Low
7,7,16,400,Low
7,7,27,400,Low
7,7,27,400,Low
7,7,50,400,Low
7,7,60,415,Low
7,7,54,400,Low
7,7,27,400,Low
7,7,77,480,Moderate
7,7,23,400,Low
7,7,42,409,Low
7,7,60,400,Low
7,7,65,433,Moderate
7,7,21,400,Low
7,7,60,400,Low
7,7,48,400,Low
7,7,0,400,Low
7,7,58,466,Low
7,7,24,421,Low
7,7,64,430,Low
7,7,67,481,Moderate
7,7,78,433,Moderate
7,7,50,466,Low
7,7,89,413,Moderate
7,7,65,400,Moderate
7,7,10,400,Low
7,7,90,474,Moderate
7,7,51,400,Low
7,7,72,450,Moderate
7,7,55,402,Low
7,7,65,402,Moderate
7,7,61,447,Low
7,7,79,400,Moderate
7,7,57,400,Low
7,7,61,400,Low
7,7,27,400,Low
7,7,0,400,Low
7,7,102,412,Moderate
7,7,51,400,Low
7,7,62,400,Low
7,7,30,463,Low
7,7,30,400,Low
7,7,100,410,Moderate
7,7,61,447,Low
7,7,40,418,Low
7,7,63,444,Low
7,7,13,400,Low
7,7,52,400,Low
7,7,43,426,Low
7,7,41,402,Low
7,7,77,400,Moderate
7,7,76,400,Moderate
7,7,61,419,Low
7,7,30,400,Low
7,7,45,400,Low
7,7,81,443,Moderate
7,7,47,489,Low
7,7,60,400,Low
7,7,62,497,Low
7,7,81,518,Moderate
7,7,83,478,Moderate
7,7,63,400,Low
7,7,80,400,Moderate
7,7,115,513,Moderate
7,7,47,400,Low
7,7,32,448,Low
7,7,81,400,Moderate
7,7,38,400,Low
7,7,50,400,Low
7,7,89,408,Moderate
7,7,30,400,Low
7,7,19,400,Low
7,7,79,402,Moderate
7,7,56,400,Low
7,7,53,400,Low
7,7,30,400,Low
7,7,43,400,Low
7,7,37,400,Low
7,7,56,400,Low
7,7,33,400,Low
7,7,22,409,Low
7,7,14,400,Low
7,7,22,400,Low
7,7,53,400,Low
7,7,33,400,Low
7,7,33,400,Low
7,7,32,400,Low
7,7,17,400,Low
7,7,7,404,Low
7,7,76,453,Moderate
7,7,0,400,Low
7,7,22,400,Low
7,7,30,400,Low
7,7,48,414,Low
7,7,43,400,Low
7,7,72,447,Moderate
7,7,39,400,Low
7,7,26,400,Low
7,7,28,400,Low
7,7,14,415,Low
7,7,38,400,Low
7,7,1,417,Low
7,7,0,400,Low
7,7,33,400,Low
7,7,14,400,Low
7,7,0,400,Low
7,7,34,400,Low
7,7,48,400,Low
7,7,25,400,Low
7,7,22,400,Low
7,7,19,400,Low
7,7,31,400,Low
7,7,8,428,Low
7,7,49,400,Low
7,7,29,400,Low
7,7,48,400,Low
7,7,32,400,Low
7,7,0,400,Low
7,7,44,400,Low
7,7,12,400,Low
7,7,0,424,Low
7,7,57,439,Low
7,7,2,400,Low
7,7,51,406,Low
7,7,26,400,Low
7,7,36,400,Low
7,7,0,400,Low
7,7,87,418,Moderate
7,7,16,400,Low
7,7,66,400,Moderate
7,7,11,400,Low
7,7,0,400,Low
7,7,51,400,Low
7,7,19,406,Low
7,7,24,400,Low
7,7,41,400,Low
7,7,26,400,Low
7,7,19,400,Low
7,7,14,400,Low
7,7,19,400,Low
7,7,66,400,Moderate
7,7,63,400,Low
7,7,7,400,Low
7,7,94,400,Moderate
7,7,94,416,Moderate
7,7,51,400,Low
7,7,14,400,Low
7,7,21,400,Low
7,7,38,400,Low
7,7,0,400,Low
7,7,29,400,Low
7,7,0,400,Low
7,7,15,400,Low
7,7,21,400,Low
7,7,16,400,Low
7,7,0,400,Low
7,7,22,400,Low
7,7,25,400,Low
7,7,49,400,Low
7,7,34,400,Low
7,7,0,400,Low
7,7,22,400,Low
7,7,67,400,Moderate
7,7,49,400,Low
7,7,46,400,Low
7,7,0,400,Low
7,7,19,400,Low
7,7,1,400,Low
7,7,0,400,Low
7,7,27,400,Low
7,7,17,400,Low
7,7,0,400,Low
7,7,32,400,Low
7,7,46,419,Low
7,7,0,410,Low
7,7,32,401,Low
7,7,20,400,Low
7,7,24,400,Low
7,7,48,418,Low
7,7,51,400,Low
7,7,13,400,Low
7,7,11,400,Low
7,7,22,400,Low
7,7,65,400,Moderate
7,7,32,400,Low
7,7,17,407,Low
7,7,56,430,Low
7,7,49,400,Low
7,7,51,400,Low
7,7,21,400,Low
7,7,48,403,Low
7,7,10,470,Low
7,7,0,400,Low
7,7,57,439,Low
7,7,97,400,Moderate
7,7,18,400,Low
7,7,45,400,Low
7,7,43,428,Low
7,7,70,415,Moderate
7,7,89,400,Moderate
7,7,46,412,Low
7,7,37,400,Low
7,7,22,400,Low
7,7,69,425,Moderate
7,7,16,400,Low
7,7,37,400,Low
7,7,62,400,Low
7,7,25,400,Low
7,7,50,400,Low
7,7,0,400,Low
7,7,53,400,Low
7,7,37,400,Low
7,7,62,400,Low
7,7,42,400,Low
7,7,19,414,Low
7,7,0,400,Low
7,7,9,400,Low
7,7,40,400,Low
7,7,22,400,Low
7,7,20,400,Low
7,7,38,400,Low
7,7,7,413,Low
7,7,49,425,Low
7,7,3,405,Low
7,7,34,400,Low
7,7,53,400,Low
7,7,37,415,Low
7,7,8,400,Low
7,7,67,400,Moderate
7,7,36,400,Low
7,7,37,400,Low
7,7,90,436,Moderate
7,7,40,400,Low
7,7,34,400,Low
7,7,22,400,Low
7,7,33,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,5,400,Low
7,7,38,400,Low
7,7,50,400,Low
7,7,4,400,Low
7,7,39,400,Low
7,7,26,400,Low
7,7,0,400,Low
7,7,44,400,Low
7,7,0,400,Low
7,7,57,400,Low
7,7,59,400,Low
7,7,51,433,Low
7,7,22,406,Low
7,7,37,400,Low
7,7,25,400,Low
7,7,48,400,Low
7,7,62,409,Low
7,7,48,400,Low
7,7,0,400,Low
7,7,0,411,Low
7,7,24,400,Low
7,7,9,425,Low
7,7,35,400,Low
7,7,0,402,Low
7,7,57,400,Low
7,7,29,400,Low
7,7,31,462,Low
7,7,41,401,Low
7,7,0,400,Low
7,7,3,400,Low
7,7,64,403,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,6,400,Low
7,7,1,400,Low
7,7,42,413,Low
7,7,7,413,Low
7,7,58,400,Low
7,7,34,400,Low
7,7,29,427,Low
7,7,2,400,Low
7,7,45,400,Low
7,7,40,400,Low
7,7,32,400,Low
7,7,48,400,Low
7,7,52,418,Low
7,7,2,400,Low
7,7,43,400,Low
7,7,45,400,Low
7,7,0,400,Low
7,7,9,400,Low
7,7,39,400,Low
7,7,11,400,Low
7,7,16,400,Low
7,7,18,400,Low
7,7,9,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,22,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,29,400,Low
7,7,26,400,Low
7,7,21,418,Low
7,7,0,400,Low
7,7,2,400,Low
7,7,2,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,406,Low
7,7,0,400,Low
7,7,21,400,Low
7,7,3,400,Low
7,7,32,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,9,400,Low
7,7,35,400,Low
7,7,9,400,Low
7,7,63,400,Low
7,7,25,400,Low
7,7,0,400,Low
7,7,0,405,Low
7,7,5,400,Low
7,7,0,400,Low
7,7,33,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,6,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,54,400,Low
7,7,3,419,Low
7,7,76,400,Moderate
7,7,0,400,Low
7,7,0,400,Low
7,7,50,400,Low
7,7,0,400,Low
7,7,67,412,Moderate
7,7,5,400,Low
7,7,57,400,Low
7,7,37,400,Low
7,7,32,400,Low
7,7,46,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,7,400,Low
7,7,42,405,Low
7,7,2,400,Low
7,7,0,400,Low
7,7,25,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,41,400,Low
7,7,17,400,Low
7,7,0,400,Low
7,7,63,400,Low
7,7,17,400,Low
7,7,3,400,Low
7,7,5,400,Low
7,7,68,400,Moderate
7,7,35,400,Low
7,7,0,400,Low
7,7,30,404,Low
7,7,54,400,Low
7,7,32,400,Low
7,7,32,423,Low
7,7,12,400,Low
7,7,9,400,Low
7,7,18,400,Low
7,7,31,400,Low
7,7,7,400,Low
7,7,0,400,Low
7,7,42,400,Low
7,7,42,400,Low
7,7,62,440,Low
7,7,46,404,Low
7,7,35,400,Low
7,7,25,400,Low
7,7,35,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,49,400,Low
7,7,24,400,Low
7,7,25,400,Low
7,7,0,400,Low
7,7,27,400,Low
7,7,0,400,Low
7,7,24,400,Low
7,7,0,400,Low
7,7,68,400,Moderate
7,7,24,400,Low
7,7,2,400,Low
7,7,51,400,Low
7,7,29,400,Low
7,7,79,400,Moderate
7,7,0,400,Low
7,7,29,400,Low
7,7,0,400,Low
7,7,51,400,Low
7,7,0,400,Low
7,7,31,400,Low
7,7,12,400,Low
7,7,33,433,Low
7,7,50,400,Low
7,7,21,407,Low
7,7,60,453,Low
7,7,55,401,Low
7,7,58,471,Low
7,7,23,491,Low
7,7,39,400,Low
7,7,66,400,Moderate
7,7,14,400,Low
7,7,54,400,Low
7,7,67,400,Moderate
7,7,58,400,Low
7,7,5,400,Low
7,7,69,400,Moderate
7,7,39,400,Low
7,7,63,400,Low
7,7,99,412,Moderate
7,7,9,400,Low
7,7,47,422,Low
7,7,33,400,Low
7,7,22,400,Low
7,7,43,400,Low
7,7,72,400,Moderate
7,7,26,400,Low
7,7,81,400,Moderate
7,7,58,412,Low
7,7,86,400,Moderate
7,7,12,400,Low
7,7,15,400,Low
7,7,42,400,Low
7,7,28,400,Low
7,7,58,400,Low
7,7,58,400,Low
7,7,53,400,Low
7,7,74,400,Moderate
7,7,66,400,Moderate
7,7,30,400,Low
7,7,55,400,Low
7,7,46,400,Low
7,7,37,400,Low
7,7,45,400,Low
7,7,35,400,Low
7,7,13,400,Low
7,7,0,400,Low
7,7,15,400,Low
7,7,23,400,Low
7,7,10,400,Low
7,7,3,400,Low
7,7,0,400,Low
7,7,0,409,Low
7,7,7,400,Low
7,7,0,400,Low
7,7,0,409,Low
7,7,23,400,Low
7,7,34,400,Low
7,7,0,400,Low
7,7,11,400,Low
7,7,21,400,Low
7,7,0,400,Low
7,7,16,400,Low
7,7,17,401,Low
7,7,34,400,Low
7,7,36,400,Low
7,7,56,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,19,400,Low
7,7,69,400,Moderate
7,7,22,413,Low
7,7,0,400,Low
7,7,26,400,Low
7,7,34,400,Low
7,7,14,400,Low
7,7,14,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,12,400,Low
7,7,23,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,40,400,Low
7,7,0,400,Low
7,7,6,400,Low
7,7,17,400,Low
7,7,0,400,Low
7,7,4,400,Low
7,7,1,400,Low
7,7,0,400,Low
7,7,42,400,Low
7,7,19,400,Low
7,7,25,400,Low
7,7,0,433,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,21,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,15,400,Low
7,7,0,400,Low
7,7,2,400,Low
7,7,48,400,Low
7,7,24,400,Low
7,7,24,400,Low
7,7,0,400,Low
7,7,49,400,Low
7,7,34,400,Low
7,7,13,400,Low
7,7,3,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,29,400,Low
7,7,0,400,Low
7,7,52,400,Low
7,7,35,400,Low
7,7,26,400,Low
7,7,0,400,Low
7,7,70,425,Moderate
7,7,36,400,Low
7,7,26,400,Low
7,7,13,409,Low
7,7,41,434,Low
7,7,106,426,Moderate
7,7,29,400,Low
7,7,53,415,Low
7,7,90,400,Moderate
7,7,33,400,Low
7,7,17,400,Low
7,7,18,400,Low
7,7,8,400,Low
7,7,30,400,Low
7,7,36,400,Low
7,7,5,400,Low
7,7,0,400,Low
7,7,13,400,Low
7,7,13,400,Low
7,7,10,400,Low
7,7,19,400,Low
7,7,39,403,Low
7,7,46,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,46,440,Low
7,7,57,400,Low
7,7,3,400,Low
7,7,41,400,Low
7,7,65,400,Moderate
7,7,16,400,Low
7,7,39,400,Low
7,7,10,400,Low
7,7,0,400,Low
7,7,44,416,Low
7,7,35,400,Low
7,7,61,434,Low
7,7,54,461,Low
7,7,41,400,Low
7,7,75,400,Moderate
7,7,4,400,Low
7,7,52,481,Low
7,7,76,450,Moderate
7,7,85,400,Moderate
7,7,58,400,Low
7,7,26,471,Low
7,7,81,400,Moderate
7,7,81,417,Moderate
7,7,50,400,Low
7,7,6,400,Low
7,7,46,400,Low
7,7,24,400,Low
7,7,49,400,Low
7,7,62,400,Low
7,7,83,400,Moderate
7,7,52,400,Low
7,7,97,403,Moderate
7,7,66,400,Moderate
7,7,48,400,Low
7,7,87,400,Moderate
7,7,74,400,Moderate
7,7,61,400,Low
7,7,0,400,Low
7,7,35,400,Low
7,7,75,400,Moderate
7,7,50,400,Low
7,7,77,400,Moderate
7,7,9,400,Low
7,7,62,400,Low
7,7,49,400,Low
7,7,44,400,Low
7,7,73,400,Moderate
7,7,9,400,Low
7,7,17,400,Low
7,7,53,400,Low
7,7,39,400,Low
7,7,55,400,Low
7,7,60,402,Low
7,7,104,435,Moderate
7,7,74,400,Moderate
7,7,22,400,Low
7,7,9,404,Low
7,7,72,400,Moderate
7,7,39,400,Low
7,7,85,400,Moderate
7,7,41,400,Low
7,7,46,400,Low
7,7,19,400,Low
7,7,61,400,Low
7,7,30,400,Low
7,7,16,400,Low
7,7,45,400,Low
7,7,46,400,Low
7,7,41,400,Low
7,7,0,400,Low
7,7,72,400,Moderate
7,7,12,400,Low
7,7,0,400,Low
7,7,2,400,Low
7,7,0,400,Low
7,7,12,400,Low
7,7,1,400,Low
7,7,18,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,8,400,Low
7,7,0,400,Low
7,7,15,400,Low
7,7,34,403,Low
7,7,26,400,Low
7,7,18,400,Low
7,7,58,409,Low
7,7,5,400,Low
7,7,11,400,Low
7,7,25,409,Low
7,7,12,400,Low
7,7,33,400,Low
7,7,0,400,Low
7,7,2,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,10,400,Low
7,7,21,413,Low
7,7,0,400,Low
7,7,33,404,Low
7,7,20,400,Low
7,7,36,400,Low
7,7,54,400,Low
7,7,0,400,Low
7,7,2,400,Low
7,7,26,400,Low
7,7,17,400,Low
7,7,15,400,Low
7,7,0,400,Low
7,7,38,400,Low
7,7,0,400,Low
7,7,4,400,Low
7,7,19,440,Low
7,7,39,400,Low
7,7,36,400,Low
7,7,22,400,Low
7,7,41,400,Low
7,7,0,400,Low
7,7,39,400,Low
7,7,73,410,Moderate
7,7,60,400,Low
7,7,115,400,Moderate
7,7,5,400,Low
7,7,46,400,Low
7,7,42,400,Low
7,7,14,400,Low
7,7,61,400,Low
7,7,37,400,Low
7,7,44,400,Low
7,7,0,400,Low
7,7,77,426,Moderate
7,7,18,400,Low
7,7,66,432,Moderate
7,7,4,400,Low
7,7,62,412,Low
7,7,20,400,Low
7,7,109,400,Moderate
7,7,48,400,Low
7,7,16,400,Low
7,7,46,400,Low
7,7,63,400,Low
7,7,62,400,Low
7,7,43,421,Low
7,7,18,400,Low
7,7,69,400,Moderate
7,7,54,435,Low
7,7,36,400,Low
7,7,48,406,Low
7,7,51,434,Low
7,7,38,400,Low
7,7,0,403,Low
7,7,65,400,Moderate
7,7,42,400,Low
7,7,70,400,Moderate
7,7,34,400,Low
7,7,5,405,Low
7,7,47,400,Low
7,7,73,472,Moderate
7,7,22,417,Low
7,7,42,400,Low
7,7,43,438,Low
7,7,37,400,Low
7,7,30,400,Low
7,7,30,400,Low
7,7,62,400,Low
7,7,100,400,Moderate
7,7,64,403,Low
7,7,73,400,Moderate
7,7,16,403,Low
7,7,50,400,Low
7,7,78,428,Moderate
7,7,91,404,Moderate
7,7,100,408,Moderate
7,7,73,400,Moderate
7,7,82,400,Moderate
7,7,88,400,Moderate
7,7,35,400,Low
7,7,57,400,Low
7,7,57,400,Low
7,7,63,400,Low
7,7,51,434,Low
7,7,16,412,Low
7,7,35,400,Low
7,7,35,403,Low
7,7,91,400,Moderate
7,7,64,400,Low
7,7,27,400,Low
7,7,27,400,Low
7,7,23,400,Low
7,7,27,400,Low
7,7,0,400,Low
7,7,71,400,Moderate
7,7,35,400,Low
7,7,19,400,Low
7,7,0,400,Low
7,7,29,400,Low
7,7,49,400,Low
7,7,0,400,Low
7,7,40,400,Low
7,7,55,400,Low
7,7,42,400,Low
7,7,38,400,Low
7,7,31,400,Low
7,7,57,400,Low
7,7,22,400,Low
7,7,35,400,Low
7,7,24,419,Low
7,7,2,400,Low
7,7,48,400,Low
7,7,0,400,Low
7,7,53,422,Low
7,7,14,400,Low
7,7,18,400,Low
7,7,20,400,Low
7,7,7,400,Low
7,7,37,400,Low
7,7,1,400,Low
7,7,66,414,Moderate
7,7,21,400,Low
7,7,29,400,Low
7,7,30,400,Low
7,7,36,400,Low
7,7,9,400,Low
7,7,19,400,Low
7,7,27,400,Low
7,7,0,400,Low
7,7,32,400,Low
7,7,2,400,Low
7,7,0,400,Low
7,7,22,400,Low
7,7,52,400,Low
7,7,49,400,Low
7,7,33,400,Low
7,7,0,400,Low
7,7,16,400,Low
7,7,35,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,35,400,Low
7,7,7,400,Low
7,7,41,400,Low
7,7,13,400,Low
7,7,11,400,Low
7,7,0,400,Low
7,7,1,400,Low
7,7,15,400,Low
7,7,0,400,Low
7,7,21,400,Low
7,7,21,403,Low
7,7,3,400,Low
7,7,47,400,Low
7,7,67,422,Moderate
7,7,49,400,Low
7,7,16,400,Low
7,7,0,400,Low
7,7,16,400,Low
7,7,28,404,Low
7,7,0,414,Low
7,7,0,400,Low
7,7,22,400,Low
7,7,3,400,Low
7,7,16,400,Low
7,7,13,400,Low
7,7,54,400,Low
7,7,45,400,Low
7,7,22,400,Low
7,7,8,400,Low
7,7,6,400,Low
7,7,36,413,Low
7,7,2,400,Low
7,7,29,400,Low
7,7,31,429,Low
7,7,46,400,Low
7,7,43,400,Low
7,7,25,400,Low
7,7,5,400,Low
7,7,62,400,Low
7,7,63,400,Low
7,7,0,400,Low
7,7,41,400,Low
7,7,102,400,Moderate
7,7,20,400,Low
7,7,15,400,Low
7,7,17,400,Low
7,7,16,400,Low
7,7,38,400,Low
7,7,0,400,Low
7,7,18,400,Low
7,7,15,400,Low
7,7,0,400,Low
7,7,4,400,Low
7,7,24,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,49,400,Low
7,7,6,400,Low
7,7,0,400,Low
7,7,1,400,Low
7,7,1,400,Low
7,7,0,400,Low
7,7,34,400,Low
7,7,1,400,Low
7,7,24,400,Low
7,7,19,400,Low
7,7,3,400,Low
7,7,0,400,Low
7,7,49,400,Low
7,7,13,400,Low
7,7,11,400,Low
7,7,1,400,Low
7,7,0,400,Low
7,7,32,400,Low
7,7,0,400,Low
7,7,18,400,Low
7,7,24,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,9,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,0,400,Low
7,7,14,400,Low
7,7,35,400,Low
7,7,0,400,Low
7,7,0,442,Low
7,7,15,400,Low
7,7,22,400,Low
7,7,17,400,Low
7,7,0,400,Low
7,7,29,400,Low
7,7,81,400,Moderate
7,7,7,400,Low
7,7,0,400,Low
7,7,17,400,Low
7,7,82,446,Moderate
7,7,40,427,Low
7,7,52,400,Low
7,7,60,400,Low
7,7,36,400,Low
7,7,70,400,Moderate
7,7,47,400,Low
7,7,0,400,Low
7,7,48,408,Low
7,7,8,400,Low
7,7,37,400,Low
7,7,16,400,Low
7,7,25,400,Low
7,7,75,416,Moderate
7,7,71,452,Moderate
7,7,69,426,Moderate
7,7,19,400,Low
7,7,83,400,Moderate
7,7,25,400,Low
7,7,40,402,Low
7,7,71,400,Moderate
7,7,48,418,Low
7,7,73,400,Moderate
7,7,48,418,Low
7,7,58,400,Low
7,7,25,400,Low
7,7,45,408,Low
7,7,33,400,Low
7,7,13,400,Low
7,7,34,404,Low
7,7,20,400,Low
7,7,11,400,Low
7,7,72,400,Moderate
7,7,25,400,Low
7,7,48,400,Low
7,7,51,428,Low
7,7,21,400,Low
7,7,93,415,Moderate
7,7,29,400,Low
7,7,47,400,Low
7,7,59,400,Low
7,7,27,400,Low
7,7,42,403,Low
7,7,36,400,Low
7,7,11,400,Low
7,7,14,416,Low
7,7,10,400,Low
7,7,17,413,Low
7,7,48,403,Low
7,7,18,418,Low
7,7,29,413,Low
7,7,48,400,Low
7,7,43,400,Low
7,7,5,400,Low
7,7,81,400,Moderate
7,7,70,400,Moderate
7,7,37,400,Low
7,7,71,450,Moderate
7,7,84,400,Moderate
7,7,81,422,Moderate
7,7,30,400,Low
7,7,73,400,Moderate
7,7,0,400,Low
7,7,42,400,Low
7,7,76,400,Moderate
7,7,30,400,Low
7,7,0,400,Low
7,7,19,400,Low
7,7,62,400,Low
7,7,58,400,Low
7,7,81,437,Moderate
7,7,69,400,Moderate
7,7,44,400,Low
7,7,42,400,Low
7,7,65,400,Moderate
7,7,14,400,Low
7,7,84,400,Moderate
7,7,60,400,Low
7,7,55,400,Low
7,7,84,400,Moderate
7,7,101,400,Moderate
7,7,19,400,Low
7,7,44,400,Low
7,7,0,400,Low
7,7,58,400,Low
7,7,5,400,Low
7,7,57,408,Low
7,7,50,400,Low
7,7,77,400,Moderate
7,7,6,400,Low
7,7,33,400,Low
7,7,49,419,Low
7,7,29,400,Low
7,7,32,400,Low
7,7,99,400,Moderate
7,7,42,400,Low
7,7,8,400,Low
7,7,60,400,Low
7,7,31,412,Low
7,7,1,400,Low
7,7,55,400,Low
7,7,43,403,Low
7,7,6,400,Low
7,7,0,400,Low
7,7,43,400,Low
7,7,93,400,Moderate
7,7,26,400,Low
7,7,5,400,Low
7,7,19,400,Low
